session;session_start_text;session_end_text;clickouts;booking
20170503005808;00:20:15;00:21:44;2;0
20170503005809;22:04:21;22:08:21;4;1
20170503005810;22:21:02;22:24:28;3;0
20170503005811;23:37:31;23:38:57;3;0
20170503005812;05:06:39;05:10:43;3;0
20170503005813;15:20:28;15:23:31;3;0
20170503005814;14:02:17;14:05:04;2;0
20170503005815;12:10:33;12:15:57;3;0
20170503005816;19:58:40;20:03:29;4;1
20170503005817;20:51:14;20:55:13;2;0
20170503005818;20:41:12;20:44:49;2;0
20170503005819;18:11:55;18:14:05;4;0
20170503005820;13:30:54;13:33:09;4;0
20170503005821;01:40:11;01:43:30;3;0
20170503005822;09:57:22;10:00:24;2;0
20170503005823;06:14:22;06:19:26;3;0
20170503005824;17:42:49;17:47:08;1;0
20170503005825;15:01:53;15:05:53;4;0
20170503005826;11:05:03;11:09:28;3;0
20170503005827;13:03:50;13:07:42;1;0
20170503005828;13:15:14;13:18:25;0;0
20170503005829;00:30:16;00:33:47;1;0
20170503005830;06:59:06;07:00:41;4;0
20170503005831;23:20:28;23:22:06;2;0
20170503005832;18:50:31;18:52:44;2;0
20170503005833;14:03:09;14:08:32;2;0
20170503005834;20:59:32;21:02:28;4;0
20170503005835;07:05:09;07:08:22;2;0
20170503005836;19:59:07;20:01:41;3;0
20170503005837;06:06:08;06:09:33;1;0
20170503005838;09:22:23;09:25:16;4;0
20170503005839;14:31:11;14:33:41;0;0
20170503005840;05:31:53;05:35:30;2;1
20170503005841;18:47:59;18:52:17;3;1
20170503005842;10:56:51;10:59:33;2;0
20170503005843;23:01:11;23:04:36;2;0
20170503005844;17:40:09;17:44:36;1;0
20170503005845;08:37:35;08:41:52;1;0
20170503005846;09:42:18;09:45:05;2;0
20170503005847;12:46:01;12:48:43;2;0
20170503005848;10:17:44;10:19:44;2;0
20170503005849;02:28:26;02:31:34;3;0
20170503005850;19:20:27;19:23:06;2;0
20170503005851;16:00:41;16:03:41;2;0
20170503005852;17:34:51;17:38:09;2;0
20170503005853;10:35:58;10:38:29;1;0
20170503005854;01:28:00;01:30:07;3;0
20170503005855;23:20:35;23:24:36;2;1
20170503005856;01:04:30;01:08:47;4;0
20170503005857;17:18:27;17:22:13;0;0
20170503005858;23:07:51;23:09:29;5;0
20170503005859;01:27:08;01:30:10;3;0
20170503005860;16:14:55;16:17:44;4;0
20170503005861;01:50:56;01:52:52;2;0
20170503005862;09:11:22;09:13:32;3;0
20170503005863;01:38:57;01:39:59;4;0
20170503005864;08:04:20;08:06:15;2;0
20170503005865;18:24:43;18:27:15;3;1
20170503005866;18:07:55;18:10:56;4;0
20170503005867;08:10:06;08:14:21;4;0
20170503005868;00:19:53;00:22:48;3;0
20170503005869;14:53:10;14:54:06;3;0
20170503005870;00:04:25;00:08:44;5;0
20170503005871;17:52:41;17:55:30;0;0
20170503005872;09:16:46;09:20:02;1;0
20170503005873;21:58:46;22:02:38;3;0
20170503005874;16:36:11;16:39:36;1;0
20170503005875;05:00:44;05:05:23;3;0
20170503005876;05:06:44;05:09:22;3;1
20170503005877;02:15:54;02:18:39;2;0
20170503005878;18:04:34;18:07:27;3;0
20170503005879;12:11:31;12:14:35;4;0
20170503005880;12:01:02;12:03:50;3;0
20170503005881;08:11:01;08:13:53;4;0
20170503005882;08:43:44;08:46:05;5;0
20170503005883;03:28:39;03:31:24;0;0
20170503005884;11:02:15;11:05:00;3;0
20170503005885;00:28:21;00:31:39;2;1
20170503005886;06:48:05;06:52:55;3;0
20170503005887;15:48:27;15:51:59;3;0
20170503005888;04:20:07;04:23:01;2;0
20170503005889;18:02:21;18:06:04;1;0
20170503005890;06:57:53;07:00:39;4;0
20170503005891;02:18:00;02:21:18;3;0
20170503005892;17:10:55;17:13:54;4;0
20170503005893;15:19:55;15:23:05;4;0
20170503005894;05:15:58;05:19:17;2;1
20170503005895;14:00:06;14:05:11;3;0
20170503005896;19:47:07;19:51:35;3;0
20170503005897;22:15:11;22:18:05;4;0
20170503005898;20:04:18;20:07:24;3;0
20170503005899;02:03:09;02:06:01;4;0
20170503005900;05:46:17;05:49:24;2;0
20170503005901;08:17:08;08:20:27;4;0
20170503005902;03:49:43;03:54:21;2;0
20170503005903;05:21:37;05:24:46;1;1
20170503005904;02:28:39;02:30:57;2;1
20170503005905;20:22:56;20:26:13;3;0
20170503005906;07:41:59;07:44:14;2;0
20170503005907;09:43:01;09:43:01;0;1
20170503005908;19:43:49;19:47:08;1;0
20170503005909;07:26:59;07:31:04;2;0
20170503005910;12:29:44;12:33:39;2;0
20170503005911;19:06:51;19:09:34;4;1
20170503005912;01:56:02;01:59:53;4;0
20170503005913;23:25:53;23:28:30;2;0
20170503005914;23:19:07;23:21:25;1;0
20170503005915;14:37:34;14:39:16;1;0
20170503005916;22:37:17;22:39:56;3;0
20170503005917;15:24:10;15:27:11;2;0
20170503005918;08:57:07;09:02:28;2;0
20170503005919;08:21:50;08:25:47;3;0
20170503005920;10:32:55;10:37:01;3;0
20170503005921;15:57:47;16:02:53;2;1
20170503005922;15:34:35;15:37:32;1;1
20170503005923;00:54:35;00:58:05;4;0
20170503005924;07:07:55;07:10:47;3;0
20170503005925;03:20:20;03:22:44;2;0
20170503005926;11:41:51;11:44:30;2;0
20170503005927;08:15:20;08:17:47;3;1
20170503005928;01:11:52;01:16:27;3;0
20170503005929;13:40:49;13:44:00;3;0
20170503005930;00:33:26;00:35:40;3;0
20170503005931;03:56:34;03:58:20;3;0
20170503005932;06:13:49;06:16:30;2;0
20170503005933;01:25:56;01:30:20;4;0
20170503005934;17:30:12;17:35:41;2;1
20170503005935;06:44:01;06:47:17;0;0
20170503005936;23:08:21;23:09:38;3;0
20170503005937;04:00:15;04:01:42;1;0
20170503005938;08:48:22;08:51:43;4;0
20170503005939;17:18:50;17:22:28;4;0
20170503005940;13:36:27;13:36:27;0;0
20170503005941;21:45:07;21:50:21;4;0
20170503005942;03:10:12;03:14:44;1;0
20170503005943;00:52:13;00:53:15;2;0
20170503005944;05:28:24;05:31:42;4;0
20170503005945;01:42:22;01:45:28;3;0
20170503005946;12:08:07;12:11:46;3;0
20170503005947;23:49:47;23:53:18;2;0
20170503005948;21:41:07;21:43:48;1;0
20170503005949;20:27:06;20:30:53;2;0
20170503005950;18:45:38;18:50:46;2;1
20170503005951;23:24:20;23:27:09;2;0
20170503005952;03:48:09;03:50:43;3;1
20170503005953;06:44:35;06:47:39;3;0
20170503005954;06:29:05;06:32:09;4;0
20170503005955;10:01:05;10:04:35;1;0
20170503005956;08:15:34;08:16:39;3;1
20170503005957;14:23:15;14:27:13;3;0
20170503005958;03:16:06;03:19:22;3;0
20170503005959;17:33:47;17:37:07;2;0
20170503005960;02:46:26;02:48:40;2;0
20170503005961;03:36:08;03:38:08;2;0
20170503005962;12:27:10;12:29:54;3;0
20170503005963;03:38:17;03:41:59;3;0
20170503005964;09:41:10;09:43:34;2;0
20170503005965;10:05:35;10:09:12;3;0
20170503005966;10:33:46;10:36:21;5;0
20170503005967;23:01:58;23:05:17;3;0
20170503005968;21:00:40;21:03:33;2;0
20170503005969;10:46:21;10:49:03;2;0
20170503005970;23:36:52;23:39:22;2;1
20170503005971;15:09:32;15:13:42;2;0
20170503005972;15:18:16;15:20:50;3;0
20170503005973;07:36:07;07:37:51;3;0
20170503005974;05:43:10;05:47:06;1;0
20170503005975;15:59:15;16:01:57;0;0
20170503005976;01:38:17;01:40:35;2;0
20170503005977;11:05:28;11:10:21;2;0
20170503005978;22:20:32;22:22:56;2;0
20170503005979;01:01:31;01:04:34;2;0
20170503005980;17:36:42;17:40:07;2;0
20170503005981;09:20:54;09:25:55;2;0
20170503005982;06:29:15;06:32:59;2;0
20170503005983;21:17:20;21:21:00;2;0
20170503005984;16:53:38;16:57:19;2;0
20170503005985;08:11:40;08:13:26;2;0
20170503005986;14:22:31;14:25:50;3;0
20170503005987;23:31:54;23:33:47;3;0
20170503005988;05:26:52;05:31:16;1;1
20170503005989;17:37:31;17:40:56;2;0
20170503005990;10:58:50;11:01:21;3;0
20170503005991;12:08:29;12:10:44;2;0
20170503005992;20:37:23;20:40:27;1;0
20170503005993;05:21:20;05:23:27;2;0
20170503005994;15:09:21;15:11:43;2;0
20170503005995;06:47:48;06:49:26;2;0
20170503005996;19:07:12;19:10:46;0;0
20170503005997;05:41:07;05:43:07;1;0
20170503005998;15:17:37;15:20:38;2;0
20170503005999;20:50:25;20:54:36;3;0
20170503006000;23:13:35;23:17:02;3;0
20170503006001;23:28:48;23:32:58;2;0
20170503006002;17:50:18;17:53:51;3;0
20170503006003;22:10:47;22:14:27;2;1
20170503006004;07:16:00;07:18:40;4;0
20170503006005;23:12:13;23:14:16;3;0
20170503006006;19:19:21;19:23:51;2;0
20170503006007;15:04:22;15:06:55;2;0
20170503006008;02:40:26;02:44:23;2;0
20170503006009;21:16:54;21:19:29;5;1
20170503006010;18:26:54;18:30:05;2;1
20170503006011;06:36:47;06:40:25;2;0
20170503006012;03:12:50;03:13:51;2;0
20170503006013;09:01:37;09:07:08;4;1
20170503006014;03:26:44;03:29:32;4;0
20170503006015;10:42:46;10:45:02;4;0
20170503006016;04:25:39;04:29:17;5;0
20170503006017;16:32:53;16:36:15;3;0
20170503006018;11:01:28;11:03:53;2;0
20170503006019;06:40:43;06:42:52;2;0
20170503006020;18:53:50;18:56:30;3;0
20170503006021;14:52:32;14:54:03;4;0
20170503006022;11:31:40;11:33:15;2;1
20170503006023;17:52:57;17:54:45;2;0
20170503006024;09:27:32;09:31:20;3;0
20170503006025;05:48:25;05:52:44;3;0
20170503006026;19:02:51;19:05:28;3;0
20170503006027;22:54:56;22:58:57;2;0
20170503006028;14:58:05;15:01:21;4;0
20170503006029;19:04:11;19:05:44;3;0
20170503006030;01:32:45;01:35:05;2;0
20170503006031;16:36:04;16:39:26;0;0
20170503006032;22:04:33;22:07:15;2;0
20170503006033;23:25:30;23:28:04;3;0
20170503006034;20:44:08;20:46:44;3;0
20170503006035;08:39:46;08:41:53;3;0
20170503006036;21:42:36;21:45:08;5;0
20170503006037;07:34:17;07:37:14;4;0
20170503006038;19:19:17;19:22:01;4;0
20170503006039;22:19:05;22:21:56;4;0
20170503006040;19:09:34;19:12:46;1;0
20170503006041;03:32:21;03:34:12;3;0
20170503006042;03:24:01;03:27:40;2;0
20170503006043;00:16:28;00:19:45;2;0
20170503006044;18:12:47;18:16:11;1;0
20170503006045;11:50:11;11:53:12;3;0
20170503006046;23:04:41;23:07:51;3;0
20170503006047;18:34:36;18:36:40;5;0
20170503006048;20:54:50;20:56:32;3;0
20170503006049;19:16:16;19:17:52;4;0
20170503006050;09:07:10;09:10:06;3;1
20170503006051;17:50:02;17:53:08;5;0
20170503006052;06:08:31;06:11:15;4;0
20170503006053;21:18:03;21:19:28;1;0
20170503006054;23:01:59;23:04:32;2;0
20170503006055;18:53:43;18:55:45;2;0
20170503006056;20:02:34;20:06:27;4;0
20170503006057;07:58:59;07:59:56;4;0
20170503006058;21:30:23;21:33:29;4;0
20170503006059;05:51:53;05:54:36;3;0
20170503006060;14:57:25;14:59:00;3;0
20170503006061;19:31:08;19:34:06;5;0
20170503006062;21:44:55;21:49:24;2;0
20170503006063;14:51:32;14:54:39;2;0
20170503006064;20:33:15;20:35:53;2;0
20170503006065;23:31:38;23:34:45;3;0
20170503006066;21:49:15;21:50:29;3;1
20170503006067;12:01:14;12:05:00;0;0
20170503006068;19:26:09;19:29:08;2;0
20170503006069;08:28:24;08:30:22;4;0
20170503006070;09:34:58;09:37:51;3;0
20170503006071;11:24:32;11:26:29;3;0
20170503006072;06:45:31;06:47:41;3;0
20170503006073;21:00:38;21:03:26;3;0
20170503006074;18:34:37;18:37:04;1;0
20170503006075;14:40:35;14:40:35;0;1
20170503006076;09:18:42;09:21:30;2;0
20170503006077;15:14:03;15:17:03;3;0
20170503006078;19:00:50;19:03:44;4;0
20170503006079;19:44:25;19:45:53;2;0
20170503006080;01:39:41;01:42:59;3;0
20170503006081;04:47:07;04:49:45;2;0
20170503006082;19:31:57;19:35:18;5;0
20170503006083;07:31:05;07:36:17;1;0
20170503006084;02:29:56;02:33:52;2;0
20170503006085;09:25:03;09:29:28;2;0
20170503006086;15:38:03;15:40:29;0;0
20170503006087;15:16:10;15:19:05;3;0
20170503006088;18:39:48;18:43:51;3;0
20170503006089;06:34:20;06:37:40;3;0
20170503006090;21:49:31;21:53:24;2;0
20170503006091;05:29:18;05:29:18;0;1
20170503006092;05:52:37;05:55:51;1;0
20170503006093;17:01:22;17:03:34;2;0
20170503006094;09:52:51;09:57:07;6;1
20170503006095;05:59:07;06:02:44;2;0
20170503006096;21:47:35;21:52:06;3;1
20170503006097;17:06:38;17:09:40;2;0
20170503006098;21:21:22;21:25:06;4;0
20170503006099;17:11:06;17:13:30;2;0
20170503006100;00:46:03;00:49:44;2;0
20170503006101;19:26:54;19:29:45;2;0
20170503006102;04:52:39;04:56:45;2;0
20170503006103;15:52:42;15:56:38;2;0
20170503006104;20:38:02;20:40:33;4;0
20170503006105;21:44:28;21:45:53;2;0
20170503006106;08:08:36;08:11:43;2;0
20170503006107;11:33:12;11:37:32;3;0
20170503006108;05:31:00;05:35:36;1;0
20170503006109;11:46:29;11:49:43;2;0
20170503006110;10:53:49;10:56:12;0;1
20170503006111;05:13:14;05:17:27;2;0
20170503006112;03:15:43;03:18:15;1;0
20170503006113;19:12:43;19:16:58;3;0
20170503006114;00:43:03;00:45:27;1;0
20170503006115;02:30:34;02:32:50;2;0
20170503006116;17:02:31;17:06:04;2;0
20170503006117;23:13:53;23:15:40;2;0
20170503006118;17:15:19;17:18:39;5;0
20170503006119;10:25:55;10:28:00;5;1
20170503006120;16:49:42;16:52:16;1;0
20170503006121;10:46:38;10:48:46;3;0
20170503006122;23:30:40;23:32:51;3;0
20170503006123;17:00:43;17:01:06;3;0
20170503006124;08:22:48;08:24:28;2;0
20170503006125;01:43:01;01:46:11;2;0
20170503006126;03:00:19;03:04:00;1;0
20170503006127;17:30:38;17:33:21;3;0
20170503006128;07:26:30;07:29:46;3;0
20170503006129;06:00:05;06:02:29;2;0
20170503006130;02:29:17;02:32:26;2;0
20170503006131;11:52:46;11:55:40;2;0
20170503006132;13:09:29;13:14:31;1;1
20170503006133;11:17:17;11:19:01;3;0
20170503006134;11:58:11;12:01:33;1;0
20170503006135;17:56:57;17:58:55;3;0
20170503006136;15:00:53;15:04:59;2;0
20170503006137;10:30:56;10:32:45;2;0
20170503006138;19:23:25;19:28:44;2;0
20170503006139;00:50:27;00:51:35;2;0
20170503006140;05:29:07;05:32:41;3;0
20170503006141;00:57:39;00:59:43;3;0
20170503006142;04:16:22;04:18:41;3;0
20170503006143;11:46:11;11:49:34;2;0
20170503006144;09:26:05;09:29:32;3;0
20170503006145;22:34:00;22:34:52;4;0
20170503006146;13:55:09;13:57:59;3;1
20170503006147;03:44:04;03:47:32;3;0
20170503006148;18:57:11;18:59:13;2;0
20170503006149;20:00:27;20:03:49;1;0
20170503006150;16:31:27;16:34:45;1;0
20170503006151;00:25:19;00:26:53;4;0
20170503006152;08:38:03;08:41:10;2;0
20170503006153;11:56:39;11:57:46;1;1
20170503006154;01:16:54;01:21:40;5;0
20170503006155;14:46:20;14:50:25;2;0
20170503006156;23:02:56;23:03:57;3;0
20170503006157;20:29:33;20:33:16;3;0
20170503006158;17:30:27;17:33:38;2;0
20170503006159;04:14:48;04:18:23;0;0
20170503006160;23:20:43;23:25:51;2;0
20170503006161;19:20:28;19:22:07;2;0
20170503006162;04:29:54;04:32:45;2;0
20170503006163;10:13:19;10:15:34;3;0
20170503006164;00:37:01;00:40:18;4;0
20170503006165;16:02:12;16:06:34;3;0
20170503006166;03:20:01;03:22:59;4;0
20170503006167;09:03:32;09:06:25;3;1
20170503006168;11:43:26;11:48:30;3;1
20170503006169;06:39:48;06:40:24;2;0
20170503006170;17:02:31;17:05:08;4;0
20170503006171;09:36:00;09:39:22;3;1
20170503006172;11:44:06;11:49:04;3;0
20170503006173;04:40:24;04:43:30;4;1
20170503006174;23:40:13;23:41:39;5;0
20170503006175;10:15:05;10:18:52;3;0
20170503006176;15:00:20;15:02:41;3;0
20170503006177;13:09:22;13:11:54;4;0
20170503006178;02:34:17;02:37:41;3;0
20170503006179;08:26:40;08:27:35;3;0
20170503006180;05:56:08;05:58:20;2;0
20170503006181;18:30:52;18:34:19;2;0
20170503006182;12:07:45;12:11:28;3;0
20170503006183;05:48:26;05:50:52;3;0
20170503006184;21:23:30;21:26:58;0;0
20170503006185;12:36:32;12:38:31;3;0
20170503006186;04:04:55;04:09:06;2;0
20170503006187;23:30:23;23:35:15;3;0
20170503006188;22:25:23;22:28:30;3;0
20170503006189;05:15:59;05:20:12;3;0
20170503006190;16:24:01;16:26:30;4;0
20170503006191;05:32:47;05:36:03;0;0
20170503006192;01:12:56;01:15:48;1;0
20170503006193;01:18:41;01:22:40;3;0
20170503006194;19:48:44;19:52:04;3;0
20170503006195;20:33:51;20:37:44;3;0
20170503006196;02:51:17;02:53:20;2;0
20170503006197;05:19:30;05:21:07;2;0
20170503006198;04:18:25;04:20:43;1;0
20170503006199;20:35:09;20:39:30;2;0
20170503006200;12:31:21;12:34:54;3;1
20170503006201;02:04:48;02:10:58;2;0
20170503006202;14:55:03;14:57:56;2;0
20170503006203;02:29:53;02:32:29;1;0
20170503006204;23:16:42;23:21:14;2;0
20170503006205;01:10:43;01:12:31;3;0
20170503006206;13:13:44;13:16:33;2;0
20170503006207;12:57:59;12:59:43;1;0
20170503006208;12:53:58;12:56:51;2;0
20170503006209;14:36:37;14:40:14;4;0
20170503006210;02:52:29;02:54:10;2;0
20170503006211;04:49:08;04:52:25;2;0
20170503006212;20:12:08;20:15:08;2;0
20170503006213;03:16:18;03:18:52;1;0
20170503006214;11:34:48;11:38:48;1;0
20170503006215;11:22:20;11:22:52;3;1
20170503006216;22:16:31;22:20:37;2;0
20170503006217;04:54:52;04:56:48;2;0
20170503006218;11:39:01;11:42:18;1;0
20170503006219;07:29:21;07:32:00;2;0
20170503006220;16:26:14;16:30:14;4;0
20170503006221;22:18:15;22:21:46;4;0
20170503006222;21:40:27;21:43:40;2;0
20170503006223;19:54:33;19:56:38;3;0
20170503006224;01:30:34;01:34:42;1;0
20170503006225;10:14:34;10:17:58;2;0
20170503006226;03:51:48;03:55:16;4;0
20170503006227;05:28:43;05:31:40;4;0
20170503006228;21:54:50;21:56:33;1;0
20170503006229;19:34:43;19:36:08;2;0
20170503006230;21:28:13;21:31:48;1;0
20170503006231;07:21:10;07:23:22;2;0
20170503006232;21:35:41;21:38:06;3;0
20170503006233;15:44:03;15:46:11;2;1
20170503006234;19:14:57;19:20:11;2;0
20170503006235;06:54:23;06:57:32;3;0
20170503006236;21:04:55;21:07:38;3;0
20170503006237;12:02:15;12:07:12;2;0
20170503006238;18:11:18;18:14:19;3;0
20170503006239;15:47:51;15:50:47;2;0
20170503006240;21:13:56;21:17:06;3;1
20170503006241;05:43:35;05:46:11;3;0
20170503006242;03:11:18;03:15:51;5;1
20170503006243;12:14:51;12:17:39;3;0
20170503006244;13:39:21;13:42:17;2;0
20170503006245;09:06:16;09:08:51;2;0
20170503006246;17:29:05;17:33:10;3;0
20170503006247;06:27:12;06:30:34;2;0
20170503006248;00:21:10;00:25:26;3;0
20170503006249;14:22:52;14:26:28;3;1
20170503006250;21:02:28;21:05:50;2;0
20170503006251;14:41:34;14:45:01;2;0
20170503006252;09:21:04;09:24:40;3;0
20170503006253;19:23:57;19:25:48;3;0
20170503006254;10:53:40;10:56:28;3;0
20170503006255;00:45:30;00:48:34;4;0
20170503006256;17:25:31;17:30:29;2;0
20170503006257;06:01:47;06:04:46;1;0
20170503006258;06:13:49;06:17:01;0;0
20170503006259;23:05:35;23:07:46;3;0
20170503006260;02:35:02;02:37:30;3;0
20170503006261;19:14:41;19:17:11;2;0
20170503006262;18:17:17;18:20:55;2;0
20170503006263;20:17:49;20:21:23;3;0
20170503006264;13:24:18;13:26:31;3;0
20170503006265;17:07:22;17:10:27;2;0
20170503006266;19:31:09;19:33:44;3;0
20170503006267;20:42:26;20:46:02;2;0
20170503006268;10:40:34;10:43:34;1;0
20170503006269;18:12:18;18:14:42;3;0
20170503006270;09:09:08;09:10:38;2;0
20170503006271;10:04:15;10:08:27;3;0
20170503006272;21:01:08;21:05:11;3;1
20170503006273;11:10:40;11:10:40;0;1
20170503006274;23:06:11;23:10:58;2;0
20170503006275;10:30:37;10:33:24;2;0
20170503006276;10:15:53;10:19:16;2;0
20170503006277;22:56:24;23:00:20;1;0
20170503006278;00:03:17;00:06:34;4;0
20170503006279;16:31:00;16:34:12;2;0
20170503006280;05:48:13;05:50:45;2;0
20170503006281;15:18:44;15:20:33;1;0
20170503006282;14:35:54;14:40:17;2;0
20170503006283;09:37:45;09:41:05;4;0
20170503006284;19:09:00;19:11:43;2;0
20170503006285;15:51:07;15:54:33;1;0
20170503006286;01:05:11;01:07:49;2;0
20170503006287;13:31:53;13:37:06;2;1
20170503006288;18:35:45;18:38:22;3;1
20170503006289;05:30:24;05:32:51;2;0
20170503006290;10:27:05;10:30:53;3;0
20170503006291;05:56:58;05:59:48;3;0
20170503006292;21:48:45;21:51:57;2;0
20170503006293;14:49:41;14:55:27;4;0
20170503006294;05:20:38;05:21:48;3;0
20170503006295;16:40:58;16:43:46;3;0
20170503006296;17:12:49;17:15:56;2;0
20170503006297;06:41:19;06:46:42;3;1
20170503006298;17:44:13;17:45:19;1;0
20170503006299;05:14:40;05:17:36;2;0
20170503006300;14:48:20;14:50:54;0;0
20170503006301;21:15:54;21:19:17;4;0
20170503006302;04:14:05;04:17:14;2;0
20170503006303;18:48:23;18:49:50;3;0
20170503006304;20:10:19;20:12:44;2;0
20170503006305;05:23:42;05:26:52;4;0
20170503006306;01:36:45;01:39:24;2;0
20170503006307;01:31:57;01:34:16;2;0
20170503006308;00:48:01;00:50:48;3;0
20170503006309;17:25:41;17:29:03;1;0
20170503006310;17:26:59;17:30:12;1;1
20170503006311;22:07:48;22:10:59;3;0
20170503006312;21:43:33;21:49:01;1;0
20170503006313;04:17:03;04:20:38;2;0
20170503006314;16:06:50;16:10:23;4;0
20170503006315;07:35:49;07:39:42;1;1
20170503006316;15:00:57;15:02:49;3;0
20170503006317;23:54:49;23:58:46;4;0
20170503006318;08:52:12;08:53:34;3;0
20170503006319;03:06:48;03:09:01;4;0
20170503006320;13:22:49;13:22:49;0;1
20170503006321;09:40:32;09:42:57;3;0
20170503006322;03:35:07;03:39:21;2;0
20170503006323;02:21:13;02:24:01;4;0
20170503006324;12:37:45;12:40:11;4;0
20170503006325;23:35:01;23:38:26;2;0
20170503006326;02:05:25;02:07:41;3;0
20170503006327;06:44:14;06:44:53;2;0
20170503006328;13:18:46;13:21:57;2;0
20170503006329;07:57:55;08:01:26;1;0
20170503006330;23:52:54;23:55:50;2;0
20170503006331;21:45:00;21:47:19;2;0
20170503006332;06:12:36;06:12:58;1;0
20170503006333;01:07:01;01:12:37;3;1
20170503006334;12:16:46;12:20:18;3;0
20170503006335;03:57:03;04:00:56;2;0
20170503006336;21:29:15;21:32:13;2;0
20170503006337;23:13:45;23:16:05;3;0
20170503006338;10:53:30;10:56:42;2;0
20170503006339;03:38:51;03:43:31;2;1
20170503006340;16:39:47;16:42:39;3;0
20170503006341;20:51:50;20:54:35;2;1
20170503006342;15:13:01;15:14:03;3;0
20170503006343;11:22:42;11:26:40;3;0
20170503006344;22:12:31;22:16:27;4;0
20170503006345;03:29:17;03:33:00;1;0
20170503006346;16:27:46;16:30:15;1;0
20170503006347;14:01:48;14:05:26;3;0
20170503006348;08:47:12;08:51:06;3;0
20170503006349;03:54:28;03:56:47;2;0
20170503006350;11:21:50;11:25:02;3;0
20170503006351;22:01:29;22:04:02;5;0
20170503006352;00:25:40;00:28:47;3;0
20170503006353;10:14:16;10:15:36;4;0
20170503006354;03:42:50;03:44:58;2;0
20170503006355;16:36:23;16:38:37;4;0
20170503006356;01:01:23;01:03:02;1;0
20170503006357;09:24:37;09:28:24;3;0
